Mario;71235196;70340
Alvaro;71242720;65828
Alex;71243951;63748
Mateo;71249807;81600
Alvaro;71235512;65573
Enzo;71242532;64563
Enzo;71238629;77695
Manuel;71236874;55215
Daniel;71237445;72045
Marco;71259255;76957
Mario;71236336;50950
Mario;71266778;80836
David;71261044;66126
Alvaro;71262608;75952
Alvaro;71246956;73463
Lucas;71238067;68045
Hugo;71234669;58890
Mateo;71238163;54767
Izan;71242195;58132
Alex;71252415;79165
Marco;71237137;70057
Daniel;71239598;62653
David;71239819;57436
Marco;71244890;58100
Lucas;71244587;80505
Lucas;71247990;65869
Hugo;71256624;56361
Enzo;71241992;67919
Manuel;71261662;76999
Manuel;71238531;71112
Alvaro;71264290;51594
Lucas;71247034;73586
Pablo;71258442;57051
Alex;71248841;80320
Alex;71265874;63714
Diego;71243329;59348
David;71235712;74808
Martin;71259448;51924
Marco;71266632;73153
Pablo;71265042;74252
Leo;71265960;64788
Javier;71237655;60068
Javier;71256952;50946
Martin;71239739;77787
Hugo;71242864;81429
Izan;71253661;73208
Manuel;71243206;75045
Daniel;71240613;63865
Mateo;71235255;68686
Pablo;71266513;67883
Enzo;71247703;80622
Mario;71262604;72995
David;71260793;59769
David;71242403;62940
Pablo;71248025;54334
Pablo;71258683;79332
Leo;71244285;52341
Izan;71235658;69079
Adrian;71239061;57136
Marco;71238667;50594
Enzo;71253821;66049
Izan;71242976;63297
Adrian;71256947;66423
Lucas;71249309;69228
Marco;71239574;53690
Enzo;71247675;81410
Adrian;71253325;70646
Pablo;71234646;59139
Javier;71253168;74578
Daniel;71264525;79479
Javier;71248952;79520
Mario;71250715;54950
Hugo;71241391;73746
Izan;71244862;50520
Adrian;71261839;56978
Alex;71247181;66593
Enzo;71261081;68754
Hugo;71242376;80102
Pablo;71242371;62574
Manuel;71250439;50200
Marco;71241738;54966
Adrian;71240532;73561
Izan;71264223;51449
Mateo;71259030;53903
Manuel;71240982;70635
Enzo;71238612;50824
Leo;71253280;77304
Mario;71259961;66493
Alvaro;71253887;60323
Pablo;71259489;53466
Mario;71257012;53575
Hugo;71266585;63506
Leo;71259159;76301
Alvaro;71253526;68460
Lucas;71241617;79418
Pablo;71262347;73606
Marco;71251319;63257
Alvaro;71249837;61827
Alvaro;71255545;59703
Diego;71245956;71715
Daniel;71253728;60843
Alex;71237785;67891
Manuel;71241611;51604
Mario;71262300;78804
Hugo;71258224;69406
Marco;71261027;66896
Daniel;71238030;66989
Alvaro;71254215;78192
Daniel;71250057;52987
Manuel;71239753;55444
Adrian;71250553;75081
Enzo;71242000;62721
Alex;71263870;78586
Lucas;71265556;75282
Javier;71241157;81454
Marco;71239831;52057
Martin;71236224;82745
Enzo;71262009;80602
Hugo;71236342;77570
Leo;71252108;66775
Martin;71255751;50874
David;71246899;64749
David;71246823;64613
Alex;71250412;62325
Javier;71255555;67618
Izan;71253023;64355
Javier;71263829;76875
Lucas;71244732;71701
Pablo;71240453;73392
Izan;71258776;68570
Manuel;71253166;80798
Pablo;71251333;68365
Enzo;71257513;63355
Enzo;71266772;74017
David;71248411;68115
Hugo;71238159;60400
Enzo;71252230;72432
Hugo;71259135;50980
Enzo;71235018;55372
David;71243361;58526
Mateo;71263960;60042
Adrian;71266007;61466
Alex;71254400;78895
Hugo;71256311;68493
Leo;71250988;53970
Martin;71243144;65261
Leo;71255903;61317
Diego;71253317;78169
Alvaro;71261005;77209
Diego;71257289;80617
Pablo;71256820;64726
Leo;71239532;58762
Leo;71237359;53364
Adrian;71249207;71848
David;71240068;52866
Pablo;71263291;81572
Izan;71242394;66424
Martin;71266288;66621
Daniel;71251351;70691
Marco;71254376;78196
Javier;71257176;56375
David;71238003;71839
Lucas;71256516;61986
Marco;71242255;66457
Marco;71240609;80122
Diego;71251639;61527
Lucas;71253694;69528
Manuel;71248747;75088
Daniel;71262598;55360
Adrian;71237769;64365
Alex;71266462;71271
Izan;71247314;65156
Adrian;71247388;51317
Marco;71252266;67215
Hugo;71253874;65943
Adrian;71237110;64277
Adrian;71255851;76790
Daniel;71264297;57218
Hugo;71251718;54773
Mateo;71266906;57959
Enzo;71253015;68933
Lucas;71243901;82638
Hugo;71256562;73961
Marco;71260433;50733
Lucas;71256846;81800
Adrian;71245029;65188
Javier;71265252;55704
Mateo;71264702;70775
David;71240563;67400
Diego;71261828;63250
Enzo;71243566;65594
Martin;71251912;71930
Adrian;71258505;67430
Alvaro;71242167;63338
David;71240082;71612
Mateo;71260380;63902
Alex;71266146;77408
Manuel;71265593;64751
Daniel;71255116;54681
Izan;71267239;64077
David;71235338;73670
Diego;71253882;59073
Diego;71244640;74741
Manuel;71250644;70649
David;71264751;54774
Diego;71237179;79627
Leo;71262246;53754
Javier;71260228;76526
Leo;71238036;63519
Javier;71249006;53610
Lucas;71267090;69239
Adrian;71265420;61530
Enzo;71236982;73844
Alvaro;71250508;58015
Enzo;71256264;67766
Enzo;71255732;80666
Mario;71246397;69294
Javier;71238583;56696
David;71249503;54173
Izan;71264301;58310
Enzo;71259686;66248
Diego;71250129;80123
Enzo;71260404;59143
Hugo;71264530;61438
Diego;71239343;80886
Alvaro;71253212;56276
Mateo;71240817;56164
Izan;71266466;71926
Izan;71254916;55270
Daniel;71259987;57600
Mateo;71263647;80783
Marco;71235069;63807
Martin;71252649;69178
Izan;71258954;74171
Alex;71242602;67822
Adrian;71255326;60887
Mario;71238121;66628
Martin;71235842;77990
Pablo;71240563;52688
Mateo;71238681;63091
Lucas;71260542;79107
David;71241168;78396
Pablo;71239131;55810
Alex;71251093;73995
Javier;71259136;76125
Pablo;71249455;81526
Izan;71257165;66995
Alex;71265675;52391
Pablo;71241618;64670
Mateo;71259682;79804
Marco;71247948;71305
Marco;71256384;53096
Daniel;71265355;59697
Martin;71250895;82703
Alvaro;71236799;74499
Enzo;71254911;52185
Leo;71265250;55709
Izan;71245913;52596
Adrian;71259834;69649
David;71238683;82295
Hugo;71247518;80322
Pablo;71260925;51875
Martin;71238029;66801
Izan;71258532;74877
Enzo;71238012;66644
Martin;71262832;71920
Izan;71264786;61772
David;71247976;67828
Izan;71242144;51351
Pablo;71239798;79481
Marco;71261490;65936
Enzo;71250349;77051
Adrian;71260417;74843
Enzo;71244742;78736
Leo;71265720;73103
Adrian;71243564;61011
Leo;71256143;60986
Leo;71255069;69226
Alvaro;71241051;52568
Lucas;71266000;63277
Leo;71250472;68625
Pablo;71265441;58377
David;71247109;73813
Marco;71252655;77367
Alvaro;71244667;78267
Martin;71260279;74342
Martin;71252072;62118
Mario;71252296;79331
Martin;71243067;66580
Diego;71253415;75747
Manuel;71262403;76988
Izan;71238142;67322
Daniel;71240520;56365
Mario;71238190;64495
Leo;71248624;55608
Martin;71248340;62049
Daniel;71251097;75468
Adrian;71235428;68858
Leo;71247025;77060
Lucas;71265386;71210
Mateo;71241902;72743
Diego;71249808;73627
Pablo;71247163;56755
Enzo;71243064;70109
Adrian;71245365;52192
Alvaro;71256521;56063
David;71245059;57878
Daniel;71247113;67079
Marco;71251706;80194
Adrian;71258127;73364
Marco;71235784;63774
Pablo;71266233;76548
Pablo;71253268;66493
Leo;71238569;68854
Alvaro;71263200;70393
Mateo;71249458;68361
Marco;71238989;55199
Manuel;71250881;63513
Daniel;71235015;63591
Mateo;71254180;76660
Manuel;71248593;74516
Manuel;71236157;72375
Javier;71243492;52316
Alvaro;71245059;78167
Martin;71251994;52064
Enzo;71236319;51964
Diego;71248030;50139
Marco;71247301;52545
Manuel;71258394;56922
Hugo;71237791;70256
Marco;71253150;77841
Izan;71263453;64079
David;71256746;64555
Lucas;71243080;55076
Enzo;71264102;79536
Alex;71263986;56434
Martin;71260979;62792
Mateo;71266129;66080
Daniel;71236114;54414
Mario;71250660;51714
Diego;71258266;55469
Manuel;71258621;53003
Daniel;71249773;67197
Leo;71244160;52355
Mario;71235440;61019
Manuel;71252917;78107
Pablo;71243830;78956
Hugo;71260545;74935
Daniel;71245657;55827
Marco;71237284;63807
Enzo;71258803;80574
Javier;71259082;73188
Hugo;71264444;57939
Daniel;71245716;76170
Enzo;71260535;77290
Javier;71257058;80997
Lucas;71255981;71569
Pablo;71243527;74211
Marco;71234928;78931
Adrian;71266480;70518
Enzo;71264279;55222
Javier;71258265;70122
Manuel;71245619;70249
Adrian;71248247;52795
Izan;71261997;59869
Pablo;71238805;56365
Javier;71261066;50432
Alex;71262995;79890
Mario;71259666;77389
Pablo;71256021;54923
Martin;71262014;50671
Alvaro;71260533;53275
Leo;71244230;73395
Hugo;71265758;70631
Leo;71239201;55020
Leo;71244124;78852
Izan;71253075;72355
Javier;71244091;74513
Leo;71264607;61095
Mateo;71251540;60952
Alvaro;71250744;80977
Martin;71243289;61168
Lucas;71246086;74788
Pablo;71266548;62090
David;71245589;78219
Pablo;71260963;76788
Enzo;71236818;78941
Martin;71256403;55294
Daniel;71248024;54522
Mario;71257247;65211
Lucas;71254077;65047
Lucas;71252427;71512
Enzo;71245479;66457
Mateo;71245257;51201
Alvaro;71249350;69636
Mario;71243249;57032
Marco;71254478;60021
Hugo;71265391;82381
Diego;71265665;75034
Leo;71256531;50197
Marco;71264490;51365
Daniel;71267021;55768
Alvaro;71244511;76594
Martin;71234932;57897
Mateo;71265046;57740
Daniel;71265195;62785
Marco;71239102;77796
Martin;71245956;77277
Daniel;71236309;72526
Pablo;71238835;67950
Alex;71266995;53153
Lucas;71238244;69126
Hugo;71261825;66959
Pablo;71236375;79429
Enzo;71263894;66321
Adrian;71244377;66239
Manuel;71250419;50291
Lucas;71253603;52620
Leo;71256399;59054
Izan;71242766;59384
Izan;71245171;72657
Javier;71251359;62364
David;71265247;55456
Manuel;71251023;73535
Manuel;71249378;71353
Adrian;71238312;50508
Alex;71253424;67803
Alvaro;71256579;77005
Alvaro;71252517;67369
Mario;71262159;77596
Daniel;71253281;55159
Javier;71262059;70611
Izan;71238099;55818
Leo;71267251;57760
Daniel;71266124;73039
Manuel;71247769;65029
Javier;71266594;64368
Pablo;71251803;69423
Adrian;71265050;80604
Mario;71263282;64103
David;71251471;50962
Manuel;71256726;57037
Alex;71254922;67923
Daniel;71253863;57175
Lucas;71242444;82183
Alvaro;71258775;82005
Hugo;71261500;68092
Daniel;71259696;72667
Marco;71244142;70338
Enzo;71253707;69098
David;71236420;61396
Alex;71265995;66604
Leo;71253207;67664
Hugo;71241726;75422
Alex;71241516;57190
Mario;71243636;58754
Izan;71262944;68048
Leo;71237037;61027
Mario;71243849;65766
Daniel;71248230;60705
Adrian;71263178;52530
Pablo;71243181;57138
Alex;71245379;82063
Alvaro;71265297;77475
Hugo;71246566;80947
Adrian;71250428;71546
Javier;71242463;55613
Marco;71259292;54663
Hugo;71249027;51863
Marco;71262439;70091
David;71247631;66893
Leo;71245213;52730
Daniel;71238936;80041
Daniel;71244636;61891
Daniel;71262011;61876
David;71250711;61668
Adrian;71243186;65008
Javier;71263632;70200
Leo;71267024;53086
Alex;71249587;65334
Martin;71262623;55346
Manuel;71251413;82086
Javier;71254793;73416
Mario;71262274;63602
Manuel;71266651;80558
Martin;71253428;53722
Mateo;71234813;70112
David;71245427;71802
Enzo;71245498;72084
Alvaro;71266641;64479
Izan;71236329;73756
Mario;71261136;67741
Izan;71249494;52680
Mario;71264512;74024
Hugo;71243967;75993
Martin;71252990;69598
Lucas;71262779;68824
Martin;71235875;63743
Javier;71249902;81909
Izan;71247157;52871
Diego;71266768;78138
Martin;71244870;82221
Hugo;71261811;65711
Marco;71240189;53486
Daniel;71242504;52937
Martin;71240572;58602
Adrian;71253279;66237
David;71264042;66949
Alvaro;71237834;53122
Pablo;71246075;50438
Diego;71256362;52654
Leo;71250457;57896
Hugo;71248541;70778
Pablo;71262454;68952
David;71255288;59010
Alex;71250732;50338
Alex;71235991;55075
Alvaro;71255226;50023
Martin;71244842;54151
Marco;71239810;55935
Pablo;71259783;50879
Diego;71246860;64087
David;71243496;78454
Martin;71257339;72729
Alvaro;71261536;73251
Alex;71260353;55317
Lucas;71264364;81101
Marco;71245675;75485
Alvaro;71264744;77233
Pablo;71235742;55238
Lucas;71263442;54894
Adrian;71239197;66269
Alex;71264674;71055
Manuel;71254385;62828
Diego;71264798;66169
Manuel;71264906;73626
Daniel;71245560;76844
Hugo;71242607;77529
Martin;71256206;55909
Enzo;71248218;70674
Izan;71254444;52468
Pablo;71243216;67032
Mario;71251489;58213
Lucas;71266970;60936
Izan;71248000;68434
Leo;71262632;61337
David;71244135;56825
Marco;71235135;72851
Pablo;71264291;67046
Alvaro;71257864;56670
Javier;71251851;60370
Marco;71243995;82409
Adrian;71242591;54792
Mario;71254101;51811
Lucas;71242141;75755
Hugo;71249053;63597
David;71239808;55164
Adrian;71239655;64274
Marco;71236900;68836
Javier;71264910;55029
Daniel;71235591;50293
Alvaro;71255013;55655
Enzo;71255011;50593
Manuel;71247882;82016
Daniel;71241871;57807
Javier;71257183;72352
Daniel;71259882;50211
Alex;71238780;51800
Mario;71236607;79753
Izan;71241645;72232
Lucas;71262432;80550
Hugo;71240541;51043
Izan;71244272;70016
Javier;71235846;71109
Izan;71254927;54010
Marco;71239278;81967
Daniel;71246688;50290
Diego;71253347;79617
Pablo;71257264;81958
David;71236660;59422
Marco;71246744;62257
Daniel;71248533;71125
Pablo;71249399;67130
Mario;71243444;55568
David;71266906;53286
Adrian;71259301;73884
Martin;71238753;70772
Manuel;71265904;74352
Alvaro;71244623;71433
Javier;71253355;70966
Mario;71236285;69014
Mario;71234977;63361
Diego;71261871;80606
David;71258737;63354
Enzo;71259001;55942
Daniel;71237557;67817
Enzo;71251761;66611
Adrian;71261449;78049
Marco;71263662;58150
Adrian;71246091;54654
Leo;71242037;72599
Manuel;71254188;50544
Javier;71260525;67957
Pablo;71262957;65103
Mateo;71245615;80989
Pablo;71246742;51686
Daniel;71249738;82662
Alvaro;71239630;59893
Adrian;71235414;68498
Alex;71261598;67366
Diego;71261993;60416
Manuel;71261124;82716
Adrian;71263885;53051
Mateo;71256410;63206
Alvaro;71244360;78390
Marco;71257415;73292
Alex;71246993;66003
Daniel;71258995;66969
Martin;71236748;77832
David;71256619;54011
Adrian;71259492;65028
Hugo;71263301;50585
Adrian;71252240;71514
Alvaro;71245019;54232
Marco;71238649;81572
Marco;71237562;65432
Alex;71241195;67092
Leo;71255511;70224
Adrian;71238176;61169
Manuel;71251815;52296
Alvaro;71240513;57594
Hugo;71241071;80229
Adrian;71260595;50960
Lucas;71256807;74568
Mario;71235980;53452
Marco;71256513;52143
Diego;71252736;61635
Martin;71242359;68434
Javier;71265067;81313
Mateo;71242992;61618
Hugo;71242873;61546
Mateo;71241682;55202
Diego;71255339;58496
Mario;71266213;64866
Marco;71253915;52796
Daniel;71254351;73385
David;71256916;58175
Leo;71240651;66548
Marco;71266076;64454
Izan;71242552;54770
Alex;71236470;54944
Manuel;71252870;63207
Diego;71256663;78243
Pablo;71240556;81747
Leo;71255029;59049
Enzo;71254131;76625
Enzo;71262715;82301
David;71240503;70488
Hugo;71262610;56643
Alvaro;71235366;50797
Diego;71264754;71747
Manuel;71254896;70892
Enzo;71266428;74518
Javier;71244513;57956
Manuel;71263375;60587
Mateo;71251668;64073
Marco;71236758;81571
Hugo;71245201;63068
Daniel;71248636;54762
Alex;71263906;55073
Martin;71245066;78242
Mateo;71258125;52670
David;71237346;50866
Martin;71239031;62476
Javier;71264013;53405
Leo;71259793;72395
Mario;71242073;75884
Enzo;71257194;81716
Hugo;71255028;61645
Manuel;71247224;61537
Martin;71248657;70327
Hugo;71257707;82495
Leo;71235191;67636
Daniel;71238200;77578
David;71262657;56096
Hugo;71263704;51581
Daniel;71260996;72699
Mateo;71255203;78149
Daniel;71239376;63778
Marco;71243873;75858
Hugo;71250119;71949
Javier;71259228;82712
Pablo;71252801;64096
Mario;71240989;50917
Lucas;71266871;62195
Pablo;71245463;78037
Adrian;71259364;66336
Manuel;71266540;58633
Javier;71242211;74993
Martin;71237652;63787
Alvaro;71237818;71435
Izan;71263502;81515
Leo;71245502;61794
Mateo;71262045;61041
Mateo;71257768;75298
Martin;71259140;64509
Izan;71246121;64336
Izan;71267135;54062
Martin;71242335;72196
Pablo;71256230;73377
Lucas;71252736;71255
Daniel;71266693;81387
Alex;71255434;57182
Mario;71246725;53017
Manuel;71259878;59579
Alvaro;71246331;53308
Daniel;71259961;75698
Leo;71256706;81710
Adrian;71267028;80839
Pablo;71242146;68876
David;71242893;57163
Mateo;71249583;67615
Izan;71258591;71271
Javier;71262768;55848
Daniel;71243428;70527
Martin;71255141;78412
David;71246153;65032
Mario;71266762;63758
Pablo;71262663;50471
David;71256486;53794
David;71261387;63919
Mateo;71259908;66295
Enzo;71246290;58204
Lucas;71235252;58953
Manuel;71237153;78680
Pablo;71265561;78882
Hugo;71249891;60019
Izan;71234801;58124
Marco;71254997;54161
David;71265382;70242
Leo;71257413;58170
Mateo;71251961;71432
Alvaro;71244623;62294
Hugo;71256876;80618
Enzo;71253918;81523
David;71243005;54551
Enzo;71236125;81966
Alex;71262854;58199
Pablo;71252567;51344
David;71251042;69502
Hugo;71250559;77445
Martin;71242664;55806
Manuel;71254348;78256
David;71252378;53334
Javier;71241525;54860
Lucas;71264601;70007
Adrian;71266484;58842
Diego;71253313;80696
Izan;71254668;54734
Pablo;71266739;66409
Hugo;71259730;78200
Mateo;71234938;66604
Manuel;71234726;54997
Javier;71257112;63127
Lucas;71256028;60950
Manuel;71248012;67538
Hugo;71236873;70141
Manuel;71247735;62506
Mario;71262891;78683
Alex;71255479;61649
Mario;71242602;60503
Adrian;71249088;63552
Mario;71245988;51271
Alex;71254108;71295
Martin;71238587;68417
Mario;71242148;76214
Leo;71249510;53422
David;71240012;65746
Marco;71250290;64132
Daniel;71258001;75057
Javier;71265972;62196
Lucas;71254639;81286
Adrian;71235099;82094
Pablo;71252717;75634
Enzo;71259940;61962
Leo;71239833;62095
Pablo;71247648;64945
Martin;71235217;74459
Hugo;71242248;63400
Izan;71266216;55745
Diego;71257814;61373
Daniel;71237512;68668
Adrian;71242140;68299
Daniel;71240930;70077
Diego;71263435;64090
David;71257352;60130
Martin;71237745;61041
Enzo;71248781;61470
Mario;71242063;68552
Mario;71254193;63457
Izan;71252761;58516
Daniel;71239630;82148
Marco;71256128;64667
Mateo;71262980;55456
Leo;71253779;69987
Izan;71248838;73504
Adrian;71255834;50577
Mateo;71247909;82086
Leo;71252728;64199
Mario;71256810;53985
David;71254590;75702
Marco;71252180;67235
Mateo;71248871;57365
Alex;71251874;57437
David;71257473;74426
Mateo;71236521;63682
Daniel;71250989;58895
Adrian;71257893;78947
Izan;71257079;54673
Pablo;71260815;64557
Marco;71243576;54049
Manuel;71235475;72192
Leo;71267072;75084
Lucas;71237763;50143
Adrian;71239357;55257
David;71240788;58735
David;71249044;50742
Hugo;71240589;76465
Adrian;71249192;73638
Javier;71259311;65606
Diego;71263435;66354
Martin;71266045;64671
Izan;71246148;75220
Izan;71262381;82654
Mateo;71241391;57172
Izan;71238122;80730
Alex;71249706;68295
Diego;71264304;50946
Lucas;71265349;60861
Manuel;71235047;76307
Alex;71246446;58742
Mario;71239758;73692
Daniel;71263704;64443
Izan;71250440;76933
Manuel;71237000;52523
Izan;71236339;74523
Lucas;71236744;59680
Alvaro;71257620;50500
Alex;71256704;71545
Hugo;71247030;77673
Adrian;71246867;51938
Martin;71248395;81732
Pablo;71266525;67197
Izan;71243002;72715
David;71241698;78835
Lucas;71261658;52908
Alex;71253198;58200
Pablo;71259208;81369
Enzo;71253847;82018
Martin;71236957;79068
Alvaro;71238553;82155
David;71245035;77153
Izan;71259476;81587
Enzo;71265429;78779
Leo;71242052;58069
Alex;71260621;80470
Javier;71239439;70522
Martin;71254058;56390
Adrian;71256962;66729
Adrian;71239569;79934
Mario;71249428;78654
Hugo;71263779;66645
Javier;71251424;64884
Hugo;71259121;69723
Marco;71256474;52876
Marco;71242467;61359
Mateo;71254831;64366
Diego;71243609;50393
Mateo;71236362;68697
Lucas;71249510;63569
Lucas;71245876;54270
Alex;71238851;53561
Pablo;71256524;61084
Manuel;71253437;82426
Marco;71263117;74740
Marco;71248852;70653
Pablo;71252564;81196
Alex;71238855;50426
Daniel;71257830;80897
Alvaro;71248183;77204
Alvaro;71238765;70358
Martin;71261233;80955
Alvaro;71241053;71034
Enzo;71246137;65671
Martin;71234756;59586
Daniel;71235504;82575
Adrian;71244594;52045
Daniel;71262374;81636
Hugo;71255479;80903
Marco;71243900;76603
Lucas;71254706;54083
Leo;71253986;78059
Izan;71236447;76171
Leo;71264271;57796
Lucas;71260772;62327
Alex;71246922;73975
Adrian;71241434;72736
Manuel;71235358;56569
Lucas;71250037;77846
Mario;71252940;71854
Adrian;71234781;59612
Diego;71245016;61761
Mario;71257953;77144
Alex;71257796;56171
Leo;71256954;62905
Martin;71250525;69157
Alex;71239651;82366
Lucas;71255066;51691
Pablo;71252782;50796
Martin;71263873;78624
David;71265310;78989
Mateo;71250841;72503
Pablo;71259950;68489
Manuel;71247297;75685
Mario;71247883;58505
Alex;71246480;71377
Pablo;71239921;69591
Javier;71258757;82545
Alvaro;71263013;54006
Alex;71255726;80929
Javier;71258880;73713
Diego;71256472;52243
Lucas;71243602;52940
Alex;71265050;66337
Alex;71235325;51229
Izan;71266020;51384
Diego;71239956;80953
Diego;71259090;74311
Daniel;71256817;66672
Lucas;71253617;79162
Lucas;71257329;78939
Mateo;71252805;66994
Adrian;71256539;81698
Enzo;71245216;66411
Martin;71239200;63806
Izan;71255603;58264
Diego;71248757;80174
Pablo;71264419;57758
Hugo;71256692;64019
Izan;71240131;72175
Marco;71241543;80174
David;71235648;72055
Hugo;71260044;58290
Manuel;71237605;82266
David;71239409;72820
Hugo;71244742;70132
Mario;71238971;63826
Lucas;71239145;74070
Manuel;71240628;75372
Alex;71254862;82106
Izan;71246133;78215
Izan;71254368;61860
Marco;71248706;76336
Manuel;71259702;71332
David;71245819;54139
David;71239474;70904
Alvaro;71235527;60012
Izan;71266778;78728
Hugo;71257864;69744
Alex;71246080;80099
Alvaro;71239479;52084
Alex;71240853;60748
Hugo;71234620;54645
Diego;71240892;67326
Mario;71241178;78755
Lucas;71252215;63017
Alex;71239304;53607
Lucas;71242373;54103
Manuel;71262228;79350
David;71238983;77373
Mateo;71265242;60203
David;71257288;62496
Lucas;71264120;58088
Alvaro;71250747;60503
Lucas;71264330;74794
Enzo;71237267;77461
Daniel;71259919;56207
Mateo;71255030;51710
Martin;71248518;74508
Mario;71259196;58670
Javier;71248613;66294
Martin;71242818;81602
Mario;71246202;58039
Enzo;71264818;62213
Alvaro;71253717;59837
Mario;71238926;71366
Mateo;71239492;82314
Martin;71251490;57481
Adrian;71239829;53231
Manuel;71265322;69774
Leo;71257430;60630
Marco;71249485;56676
Adrian;71254276;55587
Hugo;71256384;77317
Pablo;71259628;58525
Hugo;71256872;76713
Enzo;71239858;52950
Enzo;71236374;66769
Adrian;71247537;70541
Alvaro;71253813;59457
Javier;71259056;68870
Hugo;71266562;72154
Lucas;71237804;79678
Diego;71237920;56471
Manuel;71248025;62738
Adrian;71242924;70679
Alvaro;71240048;70827
Pablo;71238685;50561
Leo;71237345;66257
Javier;71264267;53916
David;71266691;79087
Lucas;71252608;80753
Martin;71256156;57328
Alex;71242649;78305
Daniel;71255053;75328
David;71253661;75741
Leo;71266833;70032
David;71262424;68691
David;71257029;64816
Javier;71253473;62443
Mario;71264319;72735
Javier;71261450;82464
Mateo;71252248;70177
Mario;71238193;56417
Mateo;71264688;80246
Lucas;71245868;54334
Alvaro;71234971;79625
Lucas;71251330;71371
Marco;71251517;64819
Marco;71234611;57020
Alex;71258291;57703
Leo;71252921;78829
Alvaro;71263393;66393
Enzo;71260298;65101
Izan;71266690;66693
Daniel;71253700;60266
Adrian;71265154;66853
Manuel;71245258;60689
Alex;71252500;71663
Diego;71256312;81077
Martin;71248317;61490
Mario;71243195;58022
Diego;71239626;67122
Enzo;71240109;69944
Alex;71236081;56272
Izan;71242635;66414
Mario;71236870;65497
Hugo;71245848;52163
Enzo;71245133;63648
Mateo;71252045;60194
Alex;71254039;61093
Manuel;71239784;61751
Manuel;71240093;54899
Izan;71255988;73367
Alex;71261030;66827
Alvaro;71239459;54898
Enzo;71263890;72804
David;71237903;61646
Alvaro;71248609;75250
Hugo;71249601;65404
Adrian;71255633;69428
Alvaro;71252104;75586
Alvaro;71238311;73901
Javier;71261065;72691
Alex;71263551;66021
Martin;71249048;59757
Izan;71236341;64822
Leo;71254443;52403
Daniel;71236875;68761
Daniel;71259085;51099
David;71241040;54444
Diego;71264671;73418
Enzo;71235323;75179
Daniel;71245504;58611
Adrian;71266035;61967
David;71251644;59290
Mario;71240059;63758
Martin;71264848;69826
Lucas;71259259;79674
Lucas;71259164;61007
Daniel;71240930;72166
Martin;71245347;56074
Diego;71240400;66080
Javier;71246766;69251
Alvaro;71242631;60004
Marco;71250782;61514
Hugo;71242070;69195
Diego;71240603;81968
Martin;71241987;54758
David;71245731;51343
Alvaro;71246165;69265
David;71253470;78037
Diego;71245000;80206
Martin;71262283;62907
Daniel;71257764;64279
Javier;71259678;55787
Manuel;71244770;71074
Manuel;71246309;72979
Leo;71249308;53131
Adrian;71264718;82058
Mario;71261707;59621
Mateo;71253998;59406
Daniel;71248443;79260
Lucas;71263880;51798
Mario;71236085;51508
Mario;71243984;63581
Enzo;71236759;55229
Javier;71260837;54192
Javier;71234771;73251
Javier;71266848;76597
Manuel;71263878;55323
Daniel;71238688;62234
Hugo;71237928;70745
Lucas;71264532;79844
Martin;71247499;75739
Alvaro;71254444;71145
Lucas;71262420;75625
Leo;71248706;62867
Adrian;71257090;80536
Alex;71254547;57905
Marco;71251547;56819
Marco;71267231;54359
Marco;71260303;53788
Marco;71241168;68077
Daniel;71258488;70652
Manuel;71239606;54654
Lucas;71260867;56925
Mateo;71255792;64366
Izan;71254753;61321
Mario;71250215;69399
Javier;71265807;77242
Javier;71252773;72453
Manuel;71254876;56193
Diego;71266147;67266
Izan;71257070;59766
David;71246891;61939
David;71252482;74948
Alex;71261605;61370
Pablo;71260749;72308
Lucas;71250527;65169
Leo;71265745;71047
Alvaro;71239987;71711
Manuel;71263038;78388
Martin;71253405;70075
Marco;71249527;76530
David;71250902;70024
Manuel;71262685;54285
Diego;71252057;58753
Diego;71237725;82171
Alvaro;71253655;57544
Enzo;71241857;55980
Marco;71254272;55568
Leo;71243762;53380
Mario;71252155;82175
David;71246887;54733
Mario;71265680;64989
Marco;71249978;72627
David;71257856;50660
Javier;71262491;64567
Alex;71249270;57875
Daniel;71239830;58514
Martin;71243544;59729
Alvaro;71234791;52733
Marco;71261607;50238
Marco;71243220;68071
Mario;71267173;53263
David;71254400;58098
Martin;71265025;72761
Mateo;71250553;75348
Hugo;71240438;53731
Daniel;71239086;74092
Marco;71245539;75093
Javier;71260749;69041
Leo;71242178;69848
Daniel;71241403;55613
Martin;71266826;54730
Adrian;71253287;50344
Mateo;71261475;76750
Mateo;71262048;65263
Alvaro;71238062;61281
Marco;71251194;52882
Marco;71237781;55362
Hugo;71235564;66366
Mateo;71238365;71010
Marco;71265056;60817
Hugo;71265966;61279
David;71248821;66266
Marco;71258134;70587
Lucas;71252197;78062
Alex;71260768;80453
Mateo;71249860;51805
David;71265577;50034
Alvaro;71241559;60852
Lucas;71259246;67993
Alex;71257787;60042
Leo;71245133;79949
Manuel;71266892;64908
David;71262508;58445
Martin;71265801;55496
Manuel;71264130;74687
Leo;71258803;57307
Marco;71238267;55728
Daniel;71258193;55262
Alex;71247144;71956
Mario;71259166;71962
Alex;71266819;82616
Lucas;71254294;74991
Daniel;71235296;73439
Leo;71256464;60532
Hugo;71239601;65165
Pablo;71243179;74935
Adrian;71252899;80291
Diego;71234947;52133
Alvaro;71239795;63065
David;71249754;68870
Javier;71263776;56257
